"""content""","""contenttype""","""created""","""id""","""language"""
b'RT @GwynethPaltrow: Getting ready for some pre #IngoopHealth wellness activities in my favorite @tousjewelry. More to come tomorrow! #tousl\xe2\x80\xa6',"""text/plain""",1528968414,1.00719E+18,"""es"""
"b'@omaestud @facua @consumidores Hola Oscar, para poder agilizar tu consulta, \xc2\xbfnos puedes decir tu n\xc3\xbamero de pedido? Gracias'","""text/plain""",1528787380,1.00643E+18,"""es"""
"b'@JackieAngFoster Para facilitar el proceso, por favor, env\xc3\xadanos un mensaje privado a nuestro Facebook con el n\xc3\xbamero\xe2\x80\xa6 https://t.co/Tk1DAuxzxl'","""text/plain""",1528786597,1.00643E+18,"""es"""
"b'@omaestud @facua @consumidores Hola Oscar, gracias por contactarnos. Para poder gestionar tu consulta de forma pers\xe2\x80\xa6 https://t.co/8Gnkun0vdT'","""text/plain""",1528786431,1.00643E+18,"""es"""
"b'@HicEtNucn13 Hola Jenny, gracias por contactarnos. Para poder atenderte personalmente, por favor, env\xc3\xada un email a ayuda@tous.com. Un saludo'","""text/plain""",1528721498,1.00616E+18,"""es"""
"b'@vjimenezg Hola Vicky, para poder atenderte personalmente, por favor, env\xc3\xada un email a ayuda@tous.com. Gracias'","""text/plain""",1528710233,1.00611E+18,"""es"""
"b'@JackieAngFoster Hola, lamentamos las molestias ocasionadas. Para poder agilizar tu consulta, \xc2\xbfnos puedes facilitar\xe2\x80\xa6 https://t.co/KphdRjzETS'","""text/plain""",1528702672,1.00608E+18,"""es"""
"b'@PrisFD Hola Priscilla, lamentamos lo que nos comentas. Para poder revisar tu caso de forma personalizada, por favo\xe2\x80\xa6 https://t.co/su7LWrnbPy'","""text/plain""",1528699007,1.00606E+18,"""es"""
"b'@SandraArribasR Hola Sandra, para poder revisar tu caso personalmente, por favor, env\xc3\xada un email a ayuda@tous.com e\xe2\x80\xa6 https://t.co/VYQsf9MlGv'","""text/plain""",1528372936,1.0047E+18,"""es"""
"b'@GenesisLeal Hola, gracias por contactarnos. Para poder resolver tu caso personalmente, por favor, env\xc3\xada un email a\xe2\x80\xa6 https://t.co/kNCEVMNPwz'","""text/plain""",1528369910,1.00468E+18,"""es"""
"b'@begocole Buenos d\xc3\xadas Bego\xc3\xb1a,lamentamos las molestias ocasionadas. Para poder localizar tu consulta y ayudarte pers\xe2\x80\xa6 https://t.co/2W0AAEnNTC'","""text/plain""",1528275656,1.00429E+18,"""es"""
"b'@LaraCabeda Hola Lara, gracias por contactarnos. Para poder gestionar tu consulta personalmente, por favor, env\xc3\xada u\xe2\x80\xa6 https://t.co/6NS7XaFYuQ'","""text/plain""",1528275564,1.00429E+18,"""es"""
"b'@NazimekAnna Dear Anna, sorry for the delay. Our costumer care department will answer you ASAP. Regards'","""text/plain""",1528211838,1.00402E+18,"""es"""
"b'@anymanzana Buenas tardes Ana, lamentamos las molestias. Puedes acceder directamente desde el siguiente link:\xe2\x80\xa6 https://t.co/o2veIXwXLH'","""text/plain""",1528210417,1.00401E+18,"""es"""
"b'@Javi_Rdgz1986 Gracias Javier, gestionamos tu consulta junto a nuestro departamento de atenci\xc3\xb3n al cliente. Disculpa de nuevo las molestias.'","""text/plain""",1528193570,1.00394E+18,"""es"""
b'RT @jessiekass: The Jungle &amp; The City\xf0\x9f\x8c\xb4\xf0\x9f\x92\x9b| @tousjewelry\xe2\x80\xa6 https://t.co/5pwNWwG2hS',"""text/plain""",1528193303,1.00394E+18,"""es"""
"b'RT @ATRENDYLIFE: Enamorada estoy de mi nuevo bolso de @tousjewelry elegante y pr\xc3\xa1ctico, perfecto para d\xc3\xadas de trabajo y compras. https://t.\xe2\x80\xa6'","""text/plain""",1528193166,1.00394E+18,"""es"""
"b'@Javi_Rdgz1986 Buenos d\xc3\xadas Javier, lamentamos las molestias ocasionadas.Para poder localizar tu consulta y ayudarte\xe2\x80\xa6 https://t.co/kg6hkC4qfP'","""text/plain""",1528189863,1.00393E+18,"""es"""
b'@Ingcel @rosatous Buenos d\xc3\xadas. Lamentamos el retraso en la respuesta. Te hemos contactado por privado para poder lo\xe2\x80\xa6 https://t.co/TOEUkFdKwc',"""text/plain""",1528189641,1.00393E+18,"""es"""
"b'@eLLe1_ @rosatous Hola Michelle, gracias por contactarnos. Para poder gestionar tu consulta personalmente, por favo\xe2\x80\xa6 https://t.co/wdHd91lV8R'","""text/plain""",1528109827,1.00359E+18,"""es"""
"b'@Flak0522 Buenos d\xc3\xadas, para poder revisar tu caso de forma personalizada, por favor, env\xc3\xada un email a ayuda@tous.co\xe2\x80\xa6 https://t.co/ZwXu5cJTbI'","""text/plain""",1528093163,1.00352E+18,"""es"""
"b'RT @ATRENDYLIFE: Look sencillos, pero elegantes en los que los complementos tienen el protagonismo. Hoy es para el bolso de @tousjewelry ht\xe2\x80\xa6'","""text/plain""",1527850128,1.0025E+18,"""es"""
b'RT @jessiekass: Kaos in the city https://t.co/Lqd77327bz on @bloglovin',"""text/plain""",1527749587,1.00208E+18,"""es"""
"b'@Ingcel @palaciohierro Hola, gracias por contactarnos. Para poder gestionar tu consulta personalmente, por favor, e\xe2\x80\xa6 https://t.co/cEqjlwsKfm'","""text/plain""",1527749524,1.00208E+18,"""es"""
"b'@LAUPAREDES Hola Laura, gracias por contactarnos. Para poder gestionar tu consulta personalmente, por favor, env\xc3\xada\xe2\x80\xa6 https://t.co/600KIbWLjn'","""text/plain""",1527665617,1.00173E+18,"""es"""
"b'@lindanirvana Hi Linda, to provide you the most accurate answer, please, send us an email to help@tous.com with the\xe2\x80\xa6 https://t.co/wmE64Sorgf'","""text/plain""",1527576433,1.00135E+18,"""es"""
b'RT @MonicaSors: #OOTD: Casual chic + mi nuevo bolso #KaosShock de @tousjewelry VER FOTOS  --&gt;&gt; https://t.co/W2MySGrxFv\n#newpost #newin #TOU\xe2\x80\xa6',"""text/plain""",1527576270,1.00135E+18,"""es"""
b'RT @styleinlima: El capazo de verano se llama #KaosShock y es de @tousjewelry #TOUSJewelry #TOUSLovers https://t.co/jdBdE9Ywui https://t.co\xe2\x80\xa6',"""text/plain""",1526969514,9.98809E+17,"""es"""
"b'Feel the energy of the universe through Gempowered, the new collection of precious stones #TOUSjewelry https://t.co/Ti4Avd9mYZ'","""text/plain""",1526909602,9.98557E+17,"""es"""
"b'@AnaRuizW @Cartier @LoeweOfficial @JoyeriaSuarez Gracias Ana, \xc2\xa1esperamos seguir siempre a tu lado con la calidad de\xe2\x80\xa6 https://t.co/Hf46IBVXAr'","""text/plain""",1526885795,9.98458E+17,"""es"""
b'RT @yo_dona: La \xc3\xbaltima colecci\xc3\xb3n de Eugenia Mart\xc3\xadnez de Irujo para @tousjewelry pretende ser tu amuleto https://t.co/IPrI7SY46H',"""text/plain""",1526885732,9.98457E+17,"""es"""
b'@anagimenezanton @elcorteingles @elcorteinglesac \xc2\xa1Gracias por compartirlo con nosotros Ana!',"""text/plain""",1526885697,9.98457E+17,"""es"""
"b'RT @WhoWhatWear: From rings to necklaces, shop our favorite new @tousjewelry essentials:https://t.co/lNg4kEFDBV #ad https://t.co/RvivThRCLb'","""text/plain""",1526885614,9.98457E+17,"""es"""
"b'@ssanjuansara @rosatous Buenos d\xc3\xadas Sara, traspasamos tu comentario a oficinas centrales y se pondr\xc3\xa1n en contacto c\xe2\x80\xa6 https://t.co/h6ahlGIqOi'","""text/plain""",1526641668,9.97434E+17,"""es"""
"b'Your Moments, for girls who have a thousand ideas and love to share every unique moment #YourMoments https://t.co/sPze2GQL1n'","""text/plain""",1526550805,9.97052E+17,"""es"""
"b'Descubre ""Mi talism\xc3\xa1n"", la nueva colecci\xc3\xb3n de Eugenia by TOUS, que simboliza la familia, el amor, la uni\xc3\xb3n, la suer\xe2\x80\xa6 https://t.co/VWAmT6JUHa'","""text/plain""",1526549499,9.97047E+17,"""es"""
b'@musiclover471 Please send us an email to help@tous.com with all the details so we can help you',"""text/plain""",1526540422,9.97009E+17,"""es"""
"b'Feel the energy of the universe through Gempowered, the new collection of precious stones #TOUSjewelry https://t.co/I4MUMLC1tq'","""text/plain""",1526043410,9.94924E+17,"""es"""
b'Brides that spellblind #tousjewelry https://t.co/sL3L4wue2C',"""text/plain""",1525883334,9.94253E+17,"""es"""
b'@VeronicheWriter Thanks for sharing you great experience with us. Hope your mom likes it!',"""text/plain""",1525883211,9.94252E+17,"""es"""
"b'@VeronicheWriter Dear Veronica, we have stock in different stores in US. You can check availability and reserve it\xe2\x80\xa6 https://t.co/yYaVHc1ByZ'","""text/plain""",1525873900,9.94213E+17,"""es"""
"b'@Oriol_Franch @SEUR_responde Buenas tardes Oriol, lamentamos lo que nos comentas. Para poder gestionar tu consulta\xe2\x80\xa6 https://t.co/VK6klCcQTI'","""text/plain""",1525872352,9.94207E+17,"""es"""
"b'@PiTu_Sp Hola @PiTu_Sp, lamentamos lo que nos comentas. Para poder resolver tu caso de forma personalizada, por fav\xe2\x80\xa6 https://t.co/uzygt15Zxe'","""text/plain""",1525677555,9.9339E+17,"""es"""
b'RT @MrsLuciaBe: Ir a @tousjewelry y encontrarte con nuestra campa\xc3\xb1a preciosa \xe2\x9d\xa4\xef\xb8\x8f\n.\n.\n#mamapower #tenderstories #tousjewelry https://t.co/dR9\xe2\x80\xa6',"""text/plain""",1525677214,9.93388E+17,"""es"""
"b""Happy Mother's Day \xe2\x9d\xa4 Feliz d\xc3\xada de la madre a todas las madres que comparten con nosotros cada d\xc3\xada sus s\xc3\xbaper-poderes\xe2\x80\xa6 https://t.co/e4MT159LBf""","""text/plain""",1525600300,9.93066E+17,"""es"""
"b""Celebrate Mother's Day. Discover the special Mother\xe2\x80\x99s Day collection with the power of a jewel on\xe2\x80\xa6 https://t.co/AWD5jLYJa9""","""text/plain""",1525437059,9.92381E+17,"""es"""
b'Our TOUS Russia ambassador shares with us her power as a mother. And you? What power does your mother have?\xe2\x80\xa6 https://t.co/jpmwm1WLAJ',"""text/plain""",1525426749,9.92338E+17,"""es"""
b'RT @MrsLuciaBe: Hace unos d\xc3\xadas vi la \xc3\xbaltima campa\xc3\xb1a Tender Stories N8 de @tousjewelry que habla del #MamaPower. Y de pronto descubres que q\xe2\x80\xa6',"""text/plain""",1525420701,9.92312E+17,"""es"""
b'RT @elle_es: \xc2\xbfAlguna vez has dado con ese aroma capaz de definirte y  transportarte a tus mejores momentos? \xf0\x9f\x92\x97  @tousjewelry https://t.co/7G\xe2\x80\xa6',"""text/plain""",1525361554,9.92064E+17,"""es"""
b'Celebra el d\xc3\xada de la madre con TOUS. Descubre nuestra colecci\xc3\xb3n de joyas exclusiva en https://t.co/XxMOKSxLNU\xe2\x80\xa6 https://t.co/LtEKKX1lH6',"""text/plain""",1525355122,9.92037E+17,"""es"""
"b""Our brand ambassador Gwyneth Paltrow shares with us her #MamaPower Celebrate with TOUS Mother's Day and share your\xe2\x80\xa6 https://t.co/EOWgKPE3U3""","""text/plain""",1525343945,9.91991E+17,"""es"""
b'RT @ItmagazineMex: #TOUS #MamaPower donde celebridades y bloggers nacionales e internacionales se unieron para festejar a sus mam\xc3\xa1s en este\xe2\x80\xa6',"""text/plain""",1525333606,9.91947E+17,"""es"""
b'Show your mother how much you love her with the natural power of our jewelry. Discover the exclusive collection on\xe2\x80\xa6 https://t.co/cNGHfT5xcv',"""text/plain""",1525277775,9.91713E+17,"""es"""
"b'""Mi mam\xc3\xa1 tiene el poder de agrandar tanto sus brazos como para arroparnos a todos al tiempo."" @AndreaSernaTV nos cu\xe2\x80\xa6 https://t.co/lxfdO8Ptka'","""text/plain""",1525268401,9.91674E+17,"""es"""
b'Mothers have super powers and @jessiekass tell us her power as a mother. Share yours with us with the hashtag\xe2\x80\xa6 https://t.co/Zuq6w3LTPH',"""text/plain""",1525255965,9.91622E+17,"""es"""
"b'RT @MrsLuciaBe: Mi madre tiene el poder de saber lo que me pasa sin dec\xc3\xadrselo, de darme paz cuando quiero sacar una metralleta, de hacerme\xe2\x80\xa6'","""text/plain""",1525254550,9.91616E+17,"""es"""
b'RT @LaVanguardia: Secretos de las influencers para el D\xc3\xada de la Madre https://t.co/hoUFmbgbjD https://t.co/eBj0lZfGcq',"""text/plain""",1525248727,9.91591E+17,"""es"""
"b'@EmmEdumartinezm Buenos d\xc3\xadas, por favor env\xc3\xadanos tu n\xc3\xbamero de pedido o tus datos por mensaje privado para poder loc\xe2\x80\xa6 https://t.co/ZuyRqzs0Qk'","""text/plain""",1525247987,9.91588E+17,"""es"""
"b'@SusanaGregorioM Hola Susana, lamentamos lo que nos comentas. Para poder resolver tu consulta personalmente, por fa\xe2\x80\xa6 https://t.co/ORAT4mdM2U'","""text/plain""",1525247201,9.91585E+17,"""es"""
b'RT @styleinlima: A pocos d\xc3\xadas del #diadelamadre @tousjewelry presenta la nueva Tender Story N\xc2\xba8 con la que me siento muy identificada \xc2\xbfla h\xe2\x80\xa6',"""text/plain""",1525247094,9.91584E+17,"""es"""
"b'RT @AndreaSernaTV: No me cabe la menor duda, las mam\xc3\xa1s tenemos superpoderes y a medida que crecen nuestros ni\xc3\xb1os\xe2\x80\xa6 https://t.co/1J0KPavfPt'","""text/plain""",1525163032,9.91232E+17,"""es"""
"b'RT @macarenagea: La maternidad me est\xc3\xa1 ense\xc3\xb1ando much\xc3\xadsimas cosas. Por ejemplo, querer m\xc3\xa1s de lo que podr\xc3\xada\xe2\x80\xa6 https://t.co/Mp4ugHgdRa'","""text/plain""",1525162925,9.91231E+17,"""es"""
b'RT @jessiekass: #MamaPower https://t.co/5PlznwLufL on @bloglovin',"""text/plain""",1525162754,9.91231E+17,"""es"""
"b'El d\xc3\xada de la madre, celebra con TOUS su s\xc3\xbaper-poder \xe2\x9c\xa8@SilviaBoschBlog comparte el suyo \xc2\xbfCu\xc3\xa1l es el poder de tu madr\xe2\x80\xa6 https://t.co/SjXtqyEwxM'","""text/plain""",1525161728,9.91226E+17,"""es"""
"b'""No hay nadie que pueda hacerte sombra. Tu luz es tu s\xc3\xbaper-poder. Te quiero mam\xc3\xa1"" @LauraEscanes nos cuenta el poder\xe2\x80\xa6 https://t.co/QK85aa41zT'","""text/plain""",1525102755,9.90979E+17,"""es"""
b'RT @trendencias: 17 colgantes para regalar el D\xc3\xada de la Madre https://t.co/XMA5GNAFHm https://t.co/89ifNPYk7h',"""text/plain""",1525100578,9.9097E+17,"""es"""
"b'El poder del amor infinito, @ivansanchezz_ se\xc3\xb1ala el s\xc3\xbaper-poder de su madre para celebrar con TOUS el D\xc3\xada de la Ma\xe2\x80\xa6 https://t.co/KhqWkfjRfQ'","""text/plain""",1525100563,9.9097E+17,"""es"""
"b'RT @ivansanchezz_: Ya queda poco para el #d\xc3\xadadelamadre y yo estoy convencido de que ellas, las madres, tienen\xe2\x80\xa6 https://t.co/n1FHvtbVPX'","""text/plain""",1525097951,9.90959E+17,"""es"""
"b'Nuestras madres tienen s\xc3\xbaper-poderes, y @MonicaSors nos cuenta el de su madre \xe2\x9c\xa8\xc2\xbfY la tuya, que s\xc3\xbaper-poder tiene? C\xe2\x80\xa6 https://t.co/ryTJ4socYz'","""text/plain""",1525097897,9.90959E+17,"""es"""
"b'\xc2\xbfY t\xc3\xba, qu\xc3\xa9 poderes tienes como madre? Eugenia Mart\xc3\xadnez de Irujo nos cuenta el suyo: querer hasta el infinito. Compa\xe2\x80\xa6 https://t.co/3yRBJMCLpA'","""text/plain""",1525089850,9.90925E+17,"""es"""
b'RT @MrsLuciaBe: Hace unos d\xc3\xadas vi la \xc3\xbaltima campa\xc3\xb1a Tender Stories N8 de @tousjewelry que habla del #MamaPower. Porque va de todo eso en lo\xe2\x80\xa6',"""text/plain""",1525089683,9.90924E+17,"""es"""
"b'El d\xc3\xada de la madre, celebra con ella su s\xc3\xbaper-poder \xe2\x9d\xa4@rosatous nos cuenta el suyo \xc2\xbfY t\xc3\xba, que poder tienes como madr\xe2\x80\xa6 https://t.co/68xLE1IAmD'","""text/plain""",1525089397,9.90923E+17,"""es"""
b'RT @Martahazas: Se acerca el d\xc3\xada de la madre... Tiene raz\xc3\xb3n la nueva Tender Story N\xc2\xba8 de @tousjewelry Estoy\xe2\x80\xa6 https://t.co/oOdcH1cz4v',"""text/plain""",1525088042,9.90917E+17,"""es"""
b'RT @myshowroomblog: Cuando sea mam\xc3\xa1: Toda la verdad sobre la maternidad\nhttps://t.co/Yf0Wmbh8AN @tousjewelry #MamaPower #TenderStories #TOU\xe2\x80\xa6',"""text/plain""",1525087900,9.90917E+17,"""es"""
b'RT @MonicaSors: TENDER STORIES N\xc2\xba8: MAMA POWER https://t.co/5sZy0xZJnt on @bloglovin',"""text/plain""",1525087867,9.90916E+17,"""es"""
"b'Nuestras madres tienen s\xc3\xbaper-poderes, y @Martahazas nos cuenta el de su madre \xe2\x9c\xa8\xc2\xbfY la tuya, que s\xc3\xbaper-poder tiene? C\xe2\x80\xa6 https://t.co/Mt0BlP8pIF'","""text/plain""",1525087760,9.90916E+17,"""es"""
"b'@blogFashionRoom Hola, lamentamos lo que nos comentas. Para poder revisar tu caso personalmente, por favor, explica\xe2\x80\xa6 https://t.co/LklWukDoEx'","""text/plain""",1525085609,9.90907E+17,"""es"""
"b'@Maria_Linares94 Hola Maria, gracias por contactarnos. Para poder resolver tu consulta personalmente, por favor, en\xe2\x80\xa6 https://t.co/kazTNuX3zU'","""text/plain""",1525072636,9.90853E+17,"""es"""
"b'@FiliepManhaeve Hi Filiep, thanks for contacting us. To provide you the most accurate answer, please send an email\xe2\x80\xa6 https://t.co/ZQ0ztGWWp2'","""text/plain""",1524749185,9.89496E+17,"""es"""
"b'@torrejo Hola Rafael, \xc2\xbfPodr\xc3\xadas decirnos el n\xc3\xbamero de pedido para poder gestionar tu consulta con nuestro departamen\xe2\x80\xa6 https://t.co/zbUZucW3vo'","""text/plain""",1524672463,9.89174E+17,"""es"""
"b'@torrejo Hola Rafael, lamentamos lo que nos comentas. Por favor, env\xc3\xada un email a ayuda@tous.com explicando lo sucedido. Gracias'","""text/plain""",1524669824,9.89163E+17,"""es"""
"b'@txarlylis Hola, para poder gestionar tu consulta personalmente, por favor, env\xc3\xada un email a ayuda@tous.com. Gracias'","""text/plain""",1524569326,9.88742E+17,"""es"""
"b'We present Tender Stories n\xc2\xba8 by TOUS, a story that tells of the true magic that exists between a mother and daught\xe2\x80\xa6 https://t.co/shkAV4e5fh'","""text/plain""",1524211520,9.87241E+17,"""es"""
b'Gwyneth is back. With a magical and very tender story. Discover tomorrow the new Tender Stories n\xc2\xba8. #TenderStories https://t.co/FOSYFYJ4RE',"""text/plain""",1524146266,9.86967E+17,"""es"""
"b'@aguiluz_g Buenos d\xc3\xadas, lamentamos lo que nos comentas. Para poder revisar tu caso de forma personalizada, por favo\xe2\x80\xa6 https://t.co/DQHrH7zyyN'","""text/plain""",1524062970,9.86618E+17,"""es"""
"b'@EmmEdumartinezm Buenos d\xc3\xadas, sentimos lo que nos comentas. Por favor, expl\xc3\xadcanos lo sucedido enviando un email a a\xe2\x80\xa6 https://t.co/94oEFG9fZ1'","""text/plain""",1524062680,9.86617E+17,"""es"""
"b'Very soon you will discover the new Tender Stories n\xc2\xba8 starring Gwyneth Paltrow. A story of magic, secrets, humor a\xe2\x80\xa6 https://t.co/FsJFZ2T8wa'","""text/plain""",1524059483,9.86603E+17,"""es"""
"b'@Pat_Esponja Hola, para poder revisar tu caso de forma personalizada, por favor, env\xc3\xada un email a ayuda@tous.com. Un saludo'","""text/plain""",1523884409,9.85869E+17,"""es"""
"b'@ana_lu_sister Hola, lamentamos lo que nos comentas. Para poder revisar tu caso de forma personalizada, por favor,\xe2\x80\xa6 https://t.co/pMPKDRxaO8'","""text/plain""",1523616153,9.84744E+17,"""es"""
"b'@gmarce_vr Hola, lamentamos lo que nos comentas. Para poder solucionar tu caso de forma personalizada, por favor, e\xe2\x80\xa6 https://t.co/Qkl17k5jLn'","""text/plain""",1523260536,9.83252E+17,"""es"""
"b'Your Moments, for girls who have a thousand ideas and love to share every unique moment #YourMoments https://t.co/Il3UeZYNJA'","""text/plain""",1523015905,9.82226E+17,"""es"""
"b'@DanaeGalanRueda Buenos d\xc3\xadas, lamentamos mucho tu mala experiencia. Estamos a tu disposici\xc3\xb3n en ayuda@tous.com si n\xe2\x80\xa6 https://t.co/1FCzWQLvxk'","""text/plain""",1522740870,9.81072E+17,"""es"""
